date,monthly_pnl,avg_vix
2014-04-30,-0.002079502370502107,13.100000381469727
2014-05-31,0.0019801062623296026,13.25
2014-06-30,0.005790138028397506,11.579999923706055
2014-07-31,-0.007112788494780345,11.149999618530273
2014-08-31,0.006502436457586518,17.030000686645508
2014-09-30,-0.001171171000127068,12.25
2014-10-31,0.006472675692832681,16.709999084472656
2014-11-30,0.007186494647150686,14.729999542236328
2014-12-31,3.497363993323996e-05,14.15999984741211
2015-01-31,-0.018924997475345845,17.790000915527344
2015-02-28,0.0037223561630454374,19.43000030517578
2015-03-31,-0.004671517698900614,13.039999961853027
2015-04-30,-0.00683476950799679,15.109999656677246
2015-05-31,0.004474250217880684,12.699999809265137
2015-06-30,-0.0010711598868064073,13.970000267028809
2015-07-31,0.0042263874097089515,16.09000015258789
2015-08-31,-0.03116311190162033,12.5600004196167
2015-09-30,0.002014168682340961,31.399999618530273
2015-10-31,0.012346882030487023,22.549999237060547
2015-11-30,0.010390772525309476,14.149999618530273
2015-12-31,0.0018044135376990022,14.670000076293945
2016-01-31,-0.009511902259453761,20.700000762939453
2016-02-29,0.001366529570149705,19.979999542236328
2016-03-31,0.008429222593577024,17.700000762939453
2016-04-30,-0.0014423045006794325,13.100000381469727
2016-05-31,0.007639437277662737,14.680000305175781
2016-06-30,-0.006856399224963001,14.199999809265137
2016-07-31,0.006474614047602821,14.770000457763672
2016-08-31,-0.000336045369768465,12.4399995803833
2016-09-30,-0.001760515236321606,13.479999542236328
2016-10-31,-0.005992107287078364,13.569999694824219
2016-11-30,0.004813556344694294,18.559999465942383
2016-12-31,0.006556349122407193,14.069999694824219
2017-01-31,0.0026818432888228477,12.850000381469727
2017-02-28,0.006858744191156129,11.8100004196167
2017-03-31,4.083975477532745e-05,12.539999961853027
2017-04-30,0.003637161208028303,12.380000114440918
2017-05-31,0.0020109899030785502,10.109999656677246
2017-06-30,-0.0048447950461857296,9.890000343322754
2017-07-31,0.004033153970869767,11.220000267028809
2017-08-31,0.0019007798436202045,10.09000015258789
2017-09-30,6.549630834265307e-05,10.130000114440918
2017-10-31,-0.001556031990837033,9.449999809265137
2017-11-30,0.008079605283577334,10.199999809265137
2017-12-31,0.0043009446788633155,11.430000305175781
2018-01-31,0.004823245652529164,9.770000457763672
2018-02-28,-0.02559869579017402,13.470000267028809
2018-03-31,-0.005282063207864264,22.469999313354492
2018-04-30,0.002166368977469923,23.6200008392334
2018-05-31,0.005508545556002765,15.489999771118164
2018-06-30,-0.0016475911272424116,13.460000038146973
2018-07-31,0.004826076988767131,15.600000381469727
2018-08-31,0.006133227125376913,13.149999618530273
2018-09-30,0.002471322860805448,13.15999984741211
2018-10-31,-0.04423092252586252,12.0
2018-11-30,0.0033803425255251253,19.34000015258789
2018-12-31,-0.048212622768357034,16.440000534057617
2019-01-31,0.0013563701851100041,23.219999313354492
2019-02-28,0.008814488900529927,16.139999389648438
2019-03-31,0.0017841339030854782,13.569999694824219
2019-04-30,0.0014648327778027596,13.399999618530273
2019-05-31,-0.03971882792606224,14.800000190734863
2019-06-30,0.0031114140215107488,18.860000610351562
2019-07-31,0.006908867897787568,14.0600004196167
2019-08-31,-0.006594550601017493,17.8700008392334
2019-09-30,0.0028806108062216754,19.65999984741211
2019-10-31,0.008017248626087829,18.559999465942383
2019-11-30,0.009125764808848134,12.300000190734863
2019-12-31,0.01117888805158737,14.90999984741211
2020-01-31,-0.011289932845682277,12.470000267028809
2020-02-29,-0.036825962967062996,17.969999313354492
2020-03-31,-0.0005083347461696051,33.41999816894531
2020-04-30,0.007267869017625692,57.060001373291016
2020-05-31,0.03998181331833678,37.189998626708984
2020-06-30,0.012225196078152162,28.229999542236328
2020-07-31,0.009026920177512276,28.6200008392334
2020-08-31,0.01931369435807219,24.280000686645508
2020-09-30,-0.0028360097695111206,26.1200008392334
2020-10-31,0.0009121302466201115,26.700000762939453
2020-11-30,0.008298950876120391,37.130001068115234
2020-12-31,0.01566142632896273,20.770000457763672
2021-01-31,0.0027762137783670328,26.969999313354492
2021-02-28,0.004532815855053568,30.239999771118164
2021-03-31,0.014846289623605406,23.350000381469727
2021-04-30,0.008739474569315151,17.329999923706055
2021-05-31,0.01115619843514256,18.309999465942383
2021-06-30,0.0015437306345992738,17.899999618530273
2021-07-31,0.004723900957205953,15.479999542236328
2021-08-31,0.009342570085141035,19.459999084472656
2021-09-30,-0.020069767370359128,16.110000610351562
2021-10-31,0.005711016298368608,21.100000381469727
2021-11-30,-0.01577366649594093,16.40999984741211
2021-12-31,0.009079284434148927,31.1200008392334
2022-01-31,-0.02073104547144758,16.600000381469727
2022-02-28,-0.00036476352408141237,21.959999084472656
2022-03-31,0.007833481774091133,33.31999969482422
2022-04-30,-0.035953968167291586,19.6299991607666
2022-05-31,-0.005598766040480235,32.34000015258789
2022-06-30,-0.038623225071807495,25.690000534057617
2022-07-31,0.0029580447262952825,26.700000762939453
2022-08-31,-0.008219906852891494,22.84000015258789
2022-09-30,-0.016447949683257485,25.559999465942383
2022-10-31,0.0031445886637922593,30.100000381469727
2022-11-30,0.021053723078739435,25.809999465942383
2022-12-31,-0.0211388715902177,19.84000015258789
2023-01-31,-0.0011776069234567183,22.899999618530273
2023-02-28,-0.00830951854510149,17.8700008392334
2023-03-31,-0.0061689703407431335,20.579999923706055
2023-04-30,0.005400663039523535,18.549999237060547
2023-05-31,-0.01709699908008132,16.079999923706055
2023-06-30,0.0036769766896520297,15.649999618530273
2023-07-31,0.004597909821637818,13.569999694824219
2023-08-31,-0.021557765371884162,13.930000305175781
2023-09-30,-0.010681387017242609,13.09000015258789
2023-10-31,-0.0034553204855693772,17.610000610351562
2023-11-30,0.004657568970647923,16.8700008392334
2023-12-31,0.007828550896910553,12.630000114440918
2024-01-31,-0.007422516688310265,13.199999809265137
2024-02-29,0.007606895840066948,13.880000114440918
2024-03-31,0.004011245317036466,13.109999656677246
2024-04-30,-0.02379871302093888,13.649999618530273
2024-05-31,0.0039231158370500955,15.390000343322754
2024-06-30,-0.0029388104468183315,13.109999656677246
2024-07-31,-0.0055506196914255615,12.220000267028809
2024-08-31,0.005873973490436601,18.59000015258789
2024-09-30,0.009829542731336209,20.719999313354492
2024-10-31,-0.006645137970095485,19.260000228881836
2024-11-30,0.007191739809388485,21.8799991607666
2024-12-31,-0.03192550208424066,13.34000015258789
