period_start,n_tickers,pnl_pct,cumulative_pct,tickers
2021-06-14,30,-2.5885,-14.6642,AMZN|AAPL|MSFT|META|GOOGL|UNH|TSLA|V|CRM|ADBE|JPM|DIS|MA|PG|HD|NVDA|ACN|WMT|BAC|ORCL|CMCSA|JNJ|NKE|NFLX|ABT|TMO|NOW|KO|INTU|XOM
2021-07-12,30,-1.1648,-15.8290,AMZN|AAPL|MSFT|META|GOOGL|UNH|TSLA|V|ADBE|CRM|NVDA|DIS|JPM|MA|ACN|HD|PG|WMT|ORCL|NKE|BAC|CMCSA|JNJ|NFLX|TMO|ABT|NOW|INTU|KO|PEP
2021-08-09,30,0.5214,-15.3076,AAPL|MSFT|AMZN|META|GOOGL|UNH|TSLA|V|ADBE|CRM|NVDA|JPM|ACN|PG|HD|MA|DIS|WMT|NKE|ORCL|BAC|CMCSA|JNJ|TMO|NFLX|ABT|NOW|INTU|LLY|COST
2021-09-06,30,0.0000,-15.3076,AAPL|MSFT|AMZN|META|GOOGL|UNH|TSLA|ADBE|V|CRM|NVDA|ACN|JPM|PG|HD|DIS|MA|WMT|ORCL|NKE|CMCSA|BAC|NFLX|JNJ|TMO|NOW|ABT|INTU|COST|LLY
2021-10-04,30,-6.2340,-21.5416,MSFT|AAPL|AMZN|GOOGL|META|UNH|TSLA|CRM|V|ADBE|JPM|ACN|NVDA|HD|PG|DIS|MA|ORCL|WMT|BAC|NFLX|CMCSA|NKE|TMO|JNJ|NOW|ABT|INTU|COST|PEP
2021-11-01,30,-12.8197,-34.3613,MSFT|AAPL|AMZN|TSLA|GOOGL|META|UNH|CRM|NVDA|ADBE|V|ACN|HD|JPM|PG|DIS|WMT|BAC|MA|ORCL|NFLX|NKE|TMO|NOW|ABT|JNJ|CMCSA|INTU|COST|BX
2021-11-29,30,0.0000,-34.3613,MSFT|AAPL|AMZN|TSLA|GOOGL|META|UNH|NVDA|CRM|ADBE|HD|ACN|V|PG|JPM|MA|WMT|BAC|ORCL|NKE|NFLX|DIS|TMO|INTU|NOW|ABT|COST|JNJ|CMCSA|QCOM
2021-12-27,30,-6.8355,-41.1968,AAPL|MSFT|AMZN|GOOGL|TSLA|META|UNH|NVDA|ACN|HD|V|CRM|PG|ADBE|JPM|MA|DIS|WMT|BAC|NKE|ORCL|TMO|NFLX|ABT|JNJ|INTU|COST|NOW|CMCSA|QCOM
2022-01-24,30,1.8404,-39.3564,AAPL|MSFT|AMZN|GOOGL|UNH|META|TSLA|NVDA|PG|V|HD|ACN|CRM|ADBE|JPM|MA|WMT|BAC|DIS|ORCL|NKE|TMO|JNJ|ABT|CMCSA|XOM|COST|PEP|QCOM|INTU
2022-02-21,30,0.0000,-39.3564,AAPL|MSFT|AMZN|GOOGL|UNH|TSLA|META|V|NVDA|PG|HD|ACN|JPM|MA|CRM|BAC|ADBE|DIS|WMT|NKE|JNJ|ORCL|TMO|XOM|COST|ABT|CMCSA|ABBV|KO|QCOM
2022-03-21,30,0.0000,-39.3564,AAPL|MSFT|AMZN|UNH|GOOGL|TSLA|META|NVDA|V|PG|ACN|HD|CRM|MA|JPM|ADBE|WMT|BAC|DIS|ORCL|JNJ|TMO|XOM|COST|ABBV|ABT|NKE|LLY|CVX|CMCSA
2022-04-18,30,-0.5152,-39.8716,AAPL|MSFT|AMZN|UNH|TSLA|GOOGL|META|V|PG|NVDA|ACN|MA|WMT|HD|CRM|JPM|ADBE|JNJ|XOM|BAC|ORCL|DIS|COST|TMO|ABBV|NKE|CVX|LLY|ABT|CMCSA
2022-05-16,30,2.7276,-37.1440,AAPL|MSFT|AMZN|UNH|GOOGL|TSLA|META|PG|V|HD|ACN|WMT|MA|NVDA|ADBE|JPM|XOM|CRM|JNJ|TMO|BAC|ORCL|CVX|LLY|ABBV|KO|COST|PEP|ABT|DIS
2022-06-13,30,-1.6851,-38.8290,AAPL|MSFT|AMZN|UNH|GOOGL|TSLA|META|V|PG|HD|ACN|MA|XOM|NVDA|CRM|JPM|JNJ|WMT|ADBE|TMO|CVX|LLY|BAC|ORCL|KO|ABBV|ABT|COST|PEP|NKE
2022-07-11,30,-1.7928,-40.6218,AAPL|MSFT|AMZN|UNH|GOOGL|TSLA|META|V|PG|HD|ACN|MA|CRM|NVDA|JNJ|WMT|JPM|ADBE|XOM|LLY|TMO|ORCL|ABBV|COST|BAC|KO|PEP|ABT|CVX|NKE
2022-08-08,30,-3.8091,-44.4310,AAPL|MSFT|AMZN|UNH|GOOGL|TSLA|META|V|PG|ACN|HD|MA|NVDA|CRM|ADBE|WMT|JPM|XOM|JNJ|TMO|ORCL|COST|LLY|BAC|DIS|PEP|KO|ABT|ABBV|CVX
2022-09-05,30,0.0000,-44.4310,AAPL|MSFT|AMZN|UNH|GOOGL|TSLA|META|V|PG|HD|ACN|MA|XOM|WMT|JPM|CRM|ADBE|JNJ|NVDA|ORCL|TMO|LLY|BAC|COST|DIS|CVX|PEP|KO|ABBV|ABT
2022-10-03,30,-3.1238,-47.5547,AAPL|MSFT|AMZN|UNH|GOOGL|TSLA|META|V|PG|HD|ACN|WMT|XOM|MA|JPM|JNJ|CRM|LLY|TMO|NVDA|BAC|ORCL|COST|ABBV|PEP|CVX|ADBE|KO|DIS|ABT
2022-10-31,30,1.3617,-46.1930,AAPL|MSFT|AMZN|UNH|GOOGL|TSLA|V|PG|XOM|HD|ACN|MA|WMT|JPM|LLY|CRM|JNJ|ORCL|META|BAC|NVDA|CVX|TMO|PEP|ADBE|ABBV|COST|DIS|KO|MRK
2022-11-28,30,1.3128,-44.8803,AAPL|MSFT|AMZN|UNH|GOOGL|TSLA|V|PG|HD|XOM|WMT|ACN|MA|JPM|META|NVDA|LLY|JNJ|ORCL|CRM|BAC|CVX|TMO|ABBV|COST|ADBE|PEP|KO|MRK|ABT
2022-12-26,30,0.0000,-44.8803,AAPL|MSFT|AMZN|UNH|GOOGL|V|PG|HD|XOM|TSLA|MA|META|WMT|JPM|ACN|LLY|NVDA|JNJ|ORCL|ABBV|CVX|TMO|ADBE|PEP|BAC|KO|CRM|MRK|ABT|NKE
2023-01-23,30,1.2449,-43.6354,AAPL|MSFT|AMZN|UNH|GOOGL|V|META|TSLA|PG|MA|HD|NVDA|XOM|JPM|ACN|WMT|ORCL|TMO|LLY|CRM|JNJ|ADBE|CVX|BAC|NKE|ABBV|ABT|COST|MRK|PEP
2023-02-20,30,0.0000,-43.6354,AAPL|MSFT|AMZN|UNH|GOOGL|TSLA|META|V|NVDA|PG|HD|MA|XOM|JPM|WMT|ACN|ORCL|CRM|LLY|JNJ|TMO|ADBE|BAC|ABBV|CVX|NKE|COST|PEP|MRK|DIS
2023-03-20,30,-0.2200,-43.8554,AAPL|MSFT|AMZN|UNH|GOOGL|META|TSLA|NVDA|V|PG|MA|HD|XOM|CRM|WMT|JPM|ORCL|ACN|LLY|ADBE|TMO|JNJ|ABBV|PEP|NKE|COST|CVX|KO|MRK|BAC
2023-04-17,30,0.1480,-43.7074,AAPL|MSFT|AMZN|UNH|GOOGL|META|TSLA|NVDA|V|PG|MA|XOM|JPM|HD|CRM|WMT|ACN|ORCL|LLY|ADBE|TMO|JNJ|ABBV|CVX|PEP|NKE|MRK|KO|COST|BAC
2023-05-15,30,-2.1936,-45.9010,AAPL|MSFT|AMZN|UNH|GOOGL|META|NVDA|V|TSLA|PG|MA|CRM|LLY|WMT|XOM|JPM|ORCL|HD|ACN|JNJ|PEP|ADBE|TMO|MRK|ABBV|KO|COST|CVX|ABT|NKE
2023-06-12,30,1.0764,-44.8247,AAPL|MSFT|AMZN|UNH|GOOGL|META|NVDA|TSLA|V|ORCL|PG|MA|ACN|CRM|LLY|HD|JPM|WMT|XOM|ADBE|JNJ|AVGO|TMO|PEP|COST|CVX|MRK|ABBV|KO|BAC
2023-07-10,30,0.6237,-44.2010,AAPL|MSFT|AMZN|UNH|META|GOOGL|NVDA|TSLA|V|PG|ORCL|MA|CRM|ACN|JPM|HD|LLY|ADBE|WMT|XOM|AVGO|JNJ|PEP|COST|TMO|MRK|CVX|ABT|KO|NOW
2023-08-07,30,0.4129,-43.7881,AAPL|MSFT|AMZN|UNH|GOOGL|META|NVDA|TSLA|V|PG|ORCL|JPM|MA|HD|ADBE|ACN|CRM|WMT|LLY|XOM|JNJ|AVGO|COST|TMO|PEP|ABBV|BAC|CVX|CMCSA|KO
2023-09-04,30,0.0000,-43.7881,AAPL|MSFT|AMZN|GOOGL|UNH|NVDA|META|TSLA|V|LLY|PG|ORCL|MA|ADBE|HD|ACN|CRM|JPM|XOM|WMT|AVGO|JNJ|TMO|COST|CVX|ABBV|PEP|CMCSA|NOW|MRK
2023-10-02,30,0.8022,-42.9858,AAPL|MSFT|AMZN|UNH|GOOGL|META|NVDA|TSLA|V|LLY|PG|MA|XOM|ORCL|ADBE|ACN|WMT|JPM|HD|CRM|COST|AVGO|JNJ|CVX|ABBV|TMO|PEP|CMCSA|MRK|NOW
2023-10-30,30,-2.8602,-45.8460,AAPL|MSFT|AMZN|UNH|GOOGL|META|NVDA|TSLA|V|LLY|PG|ADBE|WMT|MA|ORCL|ACN|JPM|XOM|CRM|HD|AVGO|COST|JNJ|ABBV|NOW|PEP|CVX|MRK|KO|CMCSA
2023-11-27,30,0.6492,-45.1968,AAPL|MSFT|AMZN|UNH|GOOGL|META|NVDA|TSLA|V|LLY|ADBE|PG|MA|ORCL|ACN|JPM|CRM|HD|WMT|XOM|AVGO|COST|NOW|JNJ|INTU|TMO|ABBV|NFLX|PEP|BAC
2023-12-25,30,0.0000,-45.1968,AAPL|MSFT|AMZN|UNH|GOOGL|META|NVDA|TSLA|V|CRM|LLY|ADBE|JPM|ACN|MA|HD|PG|ORCL|WMT|AVGO|XOM|COST|NOW|JNJ|INTU|ABBV|BAC|TMO|NFLX|ABT
2024-01-22,30,-4.4934,-49.6902,MSFT|AAPL|AMZN|NVDA|META|GOOGL|UNH|TSLA|V|LLY|CRM|ACN|MA|JPM|ADBE|HD|PG|ORCL|AVGO|WMT|COST|XOM|NOW|ABBV|JNJ|TMO|INTU|MRK|BAC|ABT
2024-02-19,30,0.0000,-49.6902,MSFT|AAPL|AMZN|NVDA|META|UNH|GOOGL|LLY|V|TSLA|CRM|MA|JPM|ACN|PG|HD|ORCL|ADBE|WMT|AVGO|XOM|COST|ABBV|NOW|NFLX|INTU|MRK|JNJ|TMO|BAC
2024-03-18,30,-0.2091,-49.8993,MSFT|AAPL|AMZN|NVDA|META|GOOGL|UNH|LLY|V|CRM|JPM|TSLA|MA|ORCL|ACN|PG|HD|WMT|AVGO|XOM|ADBE|COST|ABBV|NFLX|NOW|BAC|TMO|JNJ|INTU|MRK
2024-04-15,30,-0.0467,-49.9460,MSFT|AAPL|AMZN|NVDA|META|GOOGL|UNH|LLY|V|CRM|JPM|MA|TSLA|PG|ORCL|WMT|HD|AVGO|XOM|ACN|ADBE|COST|NFLX|NOW|BAC|ABBV|MRK|TMO|INTU|JNJ
2024-05-13,30,-2.6837,-52.6297,MSFT|AAPL|AMZN|NVDA|META|GOOGL|UNH|LLY|V|JPM|CRM|TSLA|PG|MA|WMT|AVGO|ORCL|HD|XOM|ACN|COST|ADBE|NFLX|BAC|NOW|TMO|MRK|ABBV|INTU|JNJ
2024-06-10,30,-2.5811,-55.2108,MSFT|AAPL|AMZN|NVDA|META|GOOGL|UNH|LLY|V|JPM|TSLA|PG|WMT|MA|AVGO|ORCL|CRM|HD|COST|XOM|ACN|ADBE|NFLX|BAC|QCOM|ABBV|MRK|NOW|TMO|JNJ
2024-07-08,30,-5.0380,-60.2489,MSFT|AAPL|AMZN|NVDA|META|GOOGL|UNH|LLY|TSLA|V|AVGO|JPM|ORCL|WMT|PG|MA|CRM|ADBE|COST|HD|XOM|ACN|NFLX|BAC|NOW|QCOM|ABBV|INTU|MRK|TMO
2024-08-05,30,-5.9171,-66.1659,AAPL|MSFT|AMZN|NVDA|META|GOOGL|UNH|LLY|TSLA|V|JPM|PG|WMT|ORCL|MA|AVGO|HD|CRM|XOM|ACN|COST|ADBE|ABBV|NOW|NFLX|TMO|BAC|JNJ|KO|INTU
2024-09-02,30,0.0000,-66.1659,AAPL|MSFT|NVDA|AMZN|META|UNH|GOOGL|LLY|TSLA|V|JPM|WMT|AVGO|ORCL|MA|PG|HD|CRM|COST|ACN|ADBE|XOM|NFLX|ABBV|NOW|BAC|TMO|JNJ|KO|INTU
2024-09-30,30,1.3613,-64.8046,AAPL|MSFT|AMZN|NVDA|META|GOOGL|UNH|TSLA|LLY|ORCL|V|WMT|JPM|AVGO|MA|HD|PG|CRM|ACN|COST|XOM|ADBE|NOW|NFLX|ABBV|BAC|TMO|JNJ|KO|INTU
2024-10-28,30,1.6051,-63.1995,AAPL|MSFT|NVDA|AMZN|META|GOOGL|UNH|TSLA|LLY|ORCL|V|JPM|WMT|AVGO|CRM|MA|HD|PG|ACN|COST|XOM|NOW|NFLX|ADBE|BAC|ABBV|BX|JNJ|TMO|KO
2024-11-25,30,-2.7946,-65.9942,AAPL|MSFT|NVDA|AMZN|META|UNH|GOOGL|TSLA|ORCL|V|JPM|WMT|LLY|CRM|MA|HD|AVGO|PG|COST|ACN|XOM|NFLX|NOW|ADBE|BAC|BX|ABBV|JNJ|INTU|ABT
2024-12-23,30,-0.0793,-66.0735,AAPL|MSFT|AMZN|NVDA|META|GOOGL|TSLA|UNH|AVGO|V|LLY|WMT|JPM|ORCL|CRM|MA|HD|PG|COST|ACN|NFLX|NOW|XOM|BAC|ADBE|ABBV|BX|INTU|JNJ|GOOG
2025-01-20,30,0.0000,-66.0735,AAPL|MSFT|AMZN|NVDA|META|GOOGL|TSLA|UNH|AVGO|JPM|V|WMT|LLY|ORCL|CRM|MA|HD|PG|COST|ACN|NOW|NFLX|XOM|BAC|ADBE|BX|ABBV|TMO|JNJ|GOOG
2025-02-17,30,0.0000,-66.0735,AAPL|MSFT|AMZN|NVDA|META|GOOGL|UNH|TSLA|V|JPM|WMT|AVGO|LLY|ORCL|CRM|MA|COST|HD|NFLX|ACN|PG|XOM|NOW|BAC|ADBE|ABBV|ABT|BX|JNJ|KO
2025-03-17,30,0.4306,-65.6429,AAPL|MSFT|AMZN|NVDA|META|GOOGL|UNH|V|LLY|TSLA|JPM|WMT|AVGO|ORCL|MA|CRM|PG|NFLX|HD|COST|ACN|XOM|ABBV|NOW|BAC|ADBE|JNJ|ABT|KO|IBM
2025-04-14,30,-4.3292,-69.9721,AAPL|MSFT|AMZN|NVDA|META|UNH|GOOGL|V|TSLA|WMT|JPM|LLY|AVGO|MA|PG|ORCL|COST|CRM|HD|NFLX|ACN|XOM|ABBV|NOW|BAC|KO|ABT|JNJ|ADBE|INTU
2025-05-12,30,-1.4287,-71.4008,MSFT|AAPL|AMZN|NVDA|META|GOOGL|TSLA|UNH|V|AVGO|JPM|WMT|LLY|MA|ORCL|NFLX|CRM|COST|HD|PG|ACN|NOW|XOM|BAC|ABBV|ADBE|ABT|INTU|JNJ|KO
2025-06-09,30,0.0000,-71.4008,MSFT|AAPL|AMZN|NVDA|META|GOOGL|TSLA|V|AVGO|JPM|WMT|ORCL|LLY|UNH|MA|NFLX|CRM|COST|PG|HD|ACN|NOW|XOM|BAC|ABBV|INTU|ADBE|ABT|KO|IBM
2025-07-07,30,0.7838,-70.6170,MSFT|AAPL|NVDA|AMZN|META|GOOGL|AVGO|ORCL|TSLA|JPM|V|WMT|LLY|UNH|NFLX|MA|CRM|COST|PG|HD|NOW|XOM|BAC|ACN|ABBV|INTU|IBM|ABT|KO|ADBE
2025-08-04,30,-1.1352,-71.7522,MSFT|NVDA|AAPL|AMZN|META|GOOGL|AVGO|ORCL|TSLA|JPM|V|WMT|LLY|MA|NFLX|UNH|HD|COST|CRM|PG|XOM|BAC|NOW|ABBV|ACN|INTU|JNJ|BX|ABT|KO
2025-09-01,30,0.0000,-71.7522,MSFT|AAPL|NVDA|AMZN|META|GOOGL|TSLA|AVGO|ORCL|JPM|V|WMT|UNH|MA|LLY|NFLX|HD|PG|CRM|COST|XOM|BAC|ABBV|NOW|ACN|JNJ|BX|ABT|INTU|GOOG
2025-09-29,30,1.1256,-70.6266,MSFT|AAPL|NVDA|AMZN|META|GOOGL|TSLA|AVGO|ORCL|JPM|WMT|V|UNH|LLY|MA|NFLX|HD|PG|COST|CRM|BAC|XOM|ABBV|NOW|JNJ|GOOG|ACN|BX|INTU|ABT
2025-10-27,30,-2.5642,-73.1909,AAPL|MSFT|NVDA|AMZN|META|GOOGL|TSLA|AVGO|ORCL|JPM|UNH|V|WMT|LLY|MA|NFLX|HD|CRM|PG|COST|BAC|XOM|ABBV|NOW|GOOG|JNJ|IBM|ACN|INTU|WFC
2025-11-24,30,-0.6649,-73.8557,AAPL|MSFT|NVDA|AMZN|GOOGL|META|AVGO|TSLA|LLY|JPM|WMT|ORCL|V|UNH|MA|NFLX|PG|HD|COST|XOM|GOOG|BAC|CRM|ABBV|JNJ|NOW|IBM|ACN|KO|TMO
2025-12-22,30,-1.3371,-75.1928,AAPL|MSFT|NVDA|AMZN|GOOGL|META|TSLA|AVGO|LLY|JPM|WMT|V|ORCL|UNH|MA|CRM|HD|NFLX|BAC|XOM|PG|COST|ABBV|GOOG|JNJ|ACN|IBM|WFC|NOW|INTU
2026-01-19,30,0.0000,-75.1928,AAPL|MSFT|NVDA|AMZN|GOOGL|META|TSLA|AVGO|LLY|WMT|JPM|V|ORCL|UNH|MA|HD|XOM|COST|PG|GOOG|NFLX|BAC|CRM|JNJ|ABBV|ACN|IBM|TMO|WFC|BX
2026-02-16,30,0.0000,-75.1928,AAPL|NVDA|MSFT|AMZN|GOOGL|META|TSLA|AVGO|WMT|LLY|JPM|V|UNH|ORCL|XOM|MA|HD|COST|PG|JNJ|BAC|ABBV|GOOG|NFLX|CRM|KO|CVX|ACN|WFC|MRK
